index, timestamp, price
0, 1626188933, 100100000
1, 1626275266, 100100000
2, 1626361678, 100095100
3, 1626448082, 100095100
4, 1626534476, 100104177
5, 1626620827, 100090400
6, 1626707211, 100100000
7, 1626793590, 100100000
8, 1626879928, 100100000
9, 1626966322, 100100000
10, 1627052643, 100125175
11, 1627139018, 100192415
12, 1627225402, 100100000
13, 1627311818, 100092000
14, 1627398176, 100111100
15, 1627484491, 100100000
16, 1627570843, 100132440
17, 1627657258, 100054045
18, 1627743620, 100100000
19, 1627830015, 100094590
20, 1627916336, 100103555
21, 1628002695, 100094580
22, 1628088987, 100008062
23, 1628175396, 100112379
24, 1628261789, 100099431
25, 1628348156, 100056538
26, 1628434492, 100035203
27, 1628520840, 100080231
28, 1628607209, 100023055
29, 1628693563, 100100750
30, 1628779949, 100100000
31, 1628866360, 100076331
32, 1628952758, 100102099
33, 1629039139, 100100000
34, 1629125431, 100026404
35, 1629211809, 100057084
36, 1629298165, 100064163
37, 1629384500, 100112888
38, 1629470885, 100030100
39, 1629557284, 100097595
40, 1629643678, 100068400
41, 1629729974, 100080203
42, 1629816313, 100100000
43, 1629902677, 100096680
44, 1629989016, 100100000
45, 1630075406, 100100000
46, 1630161644, 100096718
47, 1630248020, 100093955
48, 1630334400, 100090200
49, 1630420804, 100065301
50, 1630507204, 100037153
51, 1630593547, 100029457
52, 1630679905, 100044515
53, 1630766203, 99995601
54, 1630852601, 100000371
55, 1630939001, 100022329
56, 1631025418, 100051000
57, 1631111791, 100044500
58, 1631198184, 100003200
59, 1631284564, 100000000
60, 1631371029, 99980541
61, 1631457423, 100000000
62, 1631543817, 100010289
63, 1631631541, 100018028
64, 1631717882, 100071687
65, 1631804237, 100012116
66, 1631890615, 100010039
67, 1631976982, 100023336
68, 1632063347, 100027700
69, 1632149674, 100022743
70, 1632236057, 100000000
71, 1632322436, 100006225
72, 1632408827, 100049252
73, 1632495184, 100028181
74, 1632581531, 100054375
75, 1632667957, 100027250
76, 1632754414, 100043938
77, 1632840772, 100000994
78, 1632927145, 100066658
79, 1633013504, 100057077
80, 1633085274, 100620392
81, 1633085298, 100113628
82, 1633171746, 100067970
83, 1633258104, 100039380
84, 1633344478, 100000000
85, 1633430842, 100032720
86, 1633517202, 100045346
87, 1633603612, 100039474
88, 1633611068, 100072134
89, 1633697569, 100019139
90, 1633783971, 100061427
91, 1633870325, 100066823
92, 1633956633, 100026922
93, 1634042988, 100000000
94, 1634045759, 100302345
95, 1634046719, 100033159
96, 1634078882, 100284920
97, 1634079335, 100033166
98, 1634165686, 100037544
99, 1634252038, 100051459
100, 1634338356, 100000000
101, 1634424712, 99969363
102, 1634511155, 99996820
103, 1634597504, 100000115
104, 1634683891, 99982130
105, 1634738396, 100313063
106, 1634738704, 100034514
107, 1634738881, 100389967
108, 1634739271, 100110851
109, 1634825645, 100079916
110, 1634912018, 99896566
111, 1634920788, 100148538
112, 1635007147, 100081604
113, 1635093486, 100000000
114, 1635177182, 100299894
115, 1635179259, 100048729
116, 1635262934, 100338060
117, 1635263158, 100080499
118, 1635310027, 100330745
119, 1635310282, 100069204
120, 1635322479, 99733713
121, 1635324172, 100000000
122, 1635410555, 100133219
123, 1635446842, 99801906
124, 1635447793, 100080497
125, 1635469633, 100349788
126, 1635470126, 100071153
127, 1635492680, 99812200
128, 1635493318, 100068022
129, 1635520573, 100344676
130, 1635521646, 100089501
131, 1635522801, 100403325
132, 1635523949, 100030034
133, 1635537873, 100283449
134, 1635538048, 100020612
135, 1635624405, 100073482
136, 1635710787, 100006275
137, 1635750889, 100289831
138, 1635751762, 100012667
139, 1635838160, 100000000
140, 1635846617, 100261233
141, 1635849753, 100002143
142, 1635936130, 100028489
143, 1636022534, 100005916
144, 1636108921, 100091620
145, 1636195270, 99987904
146, 1636227796, 100291622
147, 1636231736, 100027582
148, 1636246376, 100297811
149, 1636251451, 100030661
150, 1636279875, 100310986
151, 1636281813, 100057135
152, 1636288133, 100308258
153, 1636295765, 100057111
154, 1636382110, 100022384
155, 1636468508, 100001053
156, 1636551691, 100278867
157, 1636557273, 100026998
158, 1636562465, 100413454
